  5.775630   9.085345   0.490975
  5.793132   8.437974   0.512594
  5.810634   7.867099   0.532225
  5.828136   7.362096   0.550077
  5.845638   6.914056   0.566331
  5.863139   6.515487   0.581146
  5.880641   6.160063   0.594664
  5.898143   5.842428   0.607008
  5.915645   5.558036   0.618286
  5.933147   5.303007   0.628594
  5.950649   5.074031   0.638015
  5.968151   4.868265   0.646625
  5.985653   4.683269   0.654488
  6.003155   4.516940   0.661662
  6.020657   4.367464   0.668198
  6.038159   4.233271   0.674140
  6.055660   4.113005   0.679529
  6.073162   4.005488   0.684399
  6.090664   3.909706   0.688780
  6.108166   3.824778   0.692700
  6.125668   3.749947   0.696182
  6.143170   3.684562   0.699247
  6.160672   3.628066   0.701913
  6.178174   3.579990   0.704194
  6.195676   3.539940   0.706103
  6.213178   3.507594   0.707651
  6.230680   3.482695   0.708847
  6.248181   3.465047   0.709696
  6.265683   3.454513   0.710204
  6.283185   3.451010   0.710373
